Group Name,ueid,DE id,Data Type,Length,DE Description,Study
section4.xlsx,NCT00046280-macs_dd.csv_CMV,CMV,NA,NA,Cytomegalovirus_infection ever,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CMVB,CMVB,NA,NA,Told us about CMV before,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CMVC,CMVC,NA,NA,Cytomegalovirus_infection-colon,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CMVE,CMVE,NA,NA,Cytomegalovirus_infection-eyes,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_AD1ON,AD1ON,NA,NA,Took AIDS drug 1 once,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CMVL,CMVL,NA,NA,Cytomegalovirus_infection-lung,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CMVM,CMVM,NA,NA,Month 1st diagnosed CMV,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CMVO,CMVO,NA,NA,Cytomegalovirus_infection-other site,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CMVY,CMVY,NA,NA,Year 1st diagnosed CMV,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CNC1M,CNC1M,NA,NA,Month cancer 1 first_diagnosed,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CNC1T,CNC1T,NA,NA,Type of cancer 1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CNC1Y,CNC1Y,NA,NA,Year cancer 1 first_diagnosed,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_AD1RT,AD1RT,NA,NA,Route of AIDS drug 1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CNC2M,CNC2M,NA,NA,Month cancer 2 first_diagnosed,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CNC2T,CNC2T,NA,NA,Type of cancer 2,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CNC2Y,CNC2Y,NA,NA,Year cancer 2 first_diagnosed,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CNCRE,CNCRE,NA,NA,Cancer ever,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COBCO,COBCO,NA,NA,Any COBRA costs paid by_state,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_AD2ON,AD2ON,NA,NA,Took AIDS drug 2 only_once,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COBRA,COBRA,NA,NA,COBRA health insurance_benefits,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COCANU,COCANU,NA,NA,"put other cocaine in_anus (""booty bumped"")",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COCCI,COCCI,NA,NA,Coccidioidomycosis_(cocci),NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COCCM,COCCM,NA,NA,Month 1st diagnosed_cocci,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COCCY,COCCY,NA,NA,Year 1st diagnosed cocci,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COCINJ,COCINJ,NA,NA,injected other cocaine,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COCSNR,COCSNR,NA,NA,snorted other cocaine,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COCSWL,COCSWL,NA,NA,swallowed other cocaine,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COIF1,COIF1,NA,NA,"Condom used, oral_insertive, female",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COIN1,COIN1,NA,NA,"Condom used, oral_insert w/ 1 partner",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COK2F,COK2F,NA,NA,Freq. coke last 2 years,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COK2Y,COK2Y,NA,NA,Used cocaine last 2_years,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COK6R,COK6R,NA,NA,Took cocaine rectally  6_mths,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKE7,COKE7,NA,NA,Cocaine used in last 7_days,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_AD2RT,AD2RT,NA,NA,Route of AIDS drug 2,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKEF,COKEF,NA,NA,Freq cocaine since last_6 months,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKEN,COKEN,NA,NA,Used coke w/o needle,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKES,COKES,NA,NA,# part. had sex with_cocaine,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKEV,COKEV,NA,NA,Used cocaine since visit,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKID,COKID,NA,NA,Used coke-intradermal,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKIM,COKIM,NA,NA,Used coke-intramuscular,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKIV,COKIV,NA,NA,Used coke-intravenous,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COKNE,COKNE,NA,NA,Used cocaine with needle,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COLDW,COLDW,NA,NA,Cold/sore throat/sinus_inf. past wk,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_AD3ON,AD3ON,NA,NA,Took AIDS drug 3 once,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COMP1,COMP1,NA,NA,"Study Drug 1, rating of_compliance",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COMP2,COMP2,NA,NA,"Study Drug 2, rating of_compliance",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COMP3,COMP3,NA,NA,Compliance self-rate_scale for cl trial3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CON1F,CON1F,NA,NA,"# female part., 1st time_used condom",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CON1P,CON1P,NA,NA,# part. 1st time anal_receptive w/condom,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CON1Y,CON1Y,NA,NA,# part. 1st time anal_insertive w condom,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CON2F,CON2F,NA,NA,Prop fem part._intercourse w/condom 2_yrs,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CON2P,CON2P,NA,NA,Prop part. anal_receptive w/condom 2 yrs,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CON2Y,CON2Y,NA,NA,Prop part. anal_insertive w/condom 2 yrs,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_AD3RT,AD3RT,NA,NA,Route of AIDS drug 3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CONDF,CONDF,NA,NA,"# fem. part.,_intercourse with condom",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CONDP,CONDP,NA,NA,"# male part., anal_receptive w/condom",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CONDY,CONDY,NA,NA,"# male part., anal_insertive w/condom",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CORR1,CORR1,NA,NA,"Condom used, oral_recept w/ 1 partner",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COSX2,COSX2,NA,NA,"Prop part., sex with_cocaine 2 yrs",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COSXU,COSXU,NA,NA,"Used cocaine & sex,_last 2 years",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_AD4ON,AD4ON,NA,NA,Took AIDS drug 4 only_once,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COU30,COU30,NA,NA,New kind of dry cough >_30 days,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COUGH,COUGH,NA,NA,New/unusual kind of dry_cough >=2 wks,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COUGN,COUGN,NA,NA,New kind of dry cough_now,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COUGY,COUGY,NA,NA,Year new kind of dry_cough began,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_COUNC,COUNC,NA,NA,Counseling,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CPHDE,CPHDE,NA,NA,Ever been told had_chest pain/angina_related to heart,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CPHDR,CPHDR,NA,NA,Relatives suffered_chest pain related to_heart disease,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CPHDY,CPHDY,NA,NA,What year was it first_diagnosed?,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRA2Y,CRA2Y,NA,NA,Used crack last 2 years,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRABA,CRABA,NA,NA,Crabs or lice,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRABB,CRABB,NA,NA,# of times had crabs/_lice since last 6 months,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_AD4RT,AD4RT,NA,NA,Route of AIDS drug 4,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRABE,CRABE,NA,NA,Crabs or lice ever,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRABL,CRABL,NA,NA,# of times had crabs/_lice in lifetime,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRAC7,CRAC7,NA,NA,Used crack within 7 days,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRACF,CRACF,NA,NA,How often used crack,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRACV,CRACV,NA,NA,Used crack since visit,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYNM,CRYNM,NA,NA,Month 1st diagnosed_crypto.no men.,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYNO,CRYNO,NA,NA,"Cryptococcal, no_meningitis",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYNY,CRYNY,NA,NA,Year 1st diagnosed_crypto.no men.,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_ADAP,ADAP,NA,NA,AIDS Drug Assistance_Program,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYPB,CRYPB,NA,NA,Told us about crypto._men. before,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYPM,CRYPM,NA,NA,Month 1st diagnosed_crypto. men.,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYPS,CRYPS,NA,NA,Cryptosporidiosis ever,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYPT,CRYPT,NA,NA,Cryptococcal meningitis_ever,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYPY,CRYPY,NA,NA,Year 1st diagnosed_crypto. men.,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYSB,CRYSB,NA,NA,Told us about_cryptosporidiosis before,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYSM,CRYSM,NA,NA,Month 1st diagnosed_cryptosporidiosis,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CRYSY,CRYSY,NA,NA,Year 1st diagnosed_cryptosporidiosis,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_ADX1,ADX1,NA,NA,AIDS diagnosis 1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CSIIM,CSIIM,NA,NA,Used cond & sperm anal_insert with mult part,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CSPRM,CSPRM,NA,NA,Used cond/sperm anal_recep. mult. part.,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1DS,CT1DS,NA,NA,"Study Drug 1, dose_amount",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1FQ,CT1FQ,NA,NA,Total frequency of_taking Clinical trial_drug 1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1FU,CT1FU,NA,NA,Total frequency units of_Clinical trial drug 1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1ON,CT1ON,NA,NA,Took clinical trial drug_1 only once,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_ADX1B,ADX1B,NA,NA,Told us about other AIDS_1 before,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1RT,CT1RT,NA,NA,Route of clin trial drug_1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1TM,CT1TM,NA,NA,"Study Drug 1, # of times_dose taken",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1TU,CT1TU,NA,NA,"Study Drug 1, dose time_unit",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1UN,CT1UN,NA,NA,"Study Drug 1, unit of_measure",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT1YR,CT1YR,NA,NA,"Study Drug 1, start date_Year",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2DS,CT2DS,NA,NA,"Study Drug 2, dose_amount",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2FQ,CT2FQ,NA,NA,Total frequency of_taking clin trial drug 2,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2FU,CT2FU,NA,NA,Total frequency units of_clin trial drug 2,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2ON,CT2ON,NA,NA,Took clinical trial drug_2 only once,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_ADX1Y,ADX1Y,NA,NA,Year 1st diagnosed AIDS_1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2RT,CT2RT,NA,NA,Route of clin trial drug_2,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2TM,CT2TM,NA,NA,"Study Drug 2, # of times_dose taken",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2TU,CT2TU,NA,NA,"Study Drug 2, dose time_unit",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2UN,CT2UN,NA,NA,"Study Drug 2, unit of_measure",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT2YR,CT2YR,NA,NA,"Study Drug 2, start date_Year",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_FORM,FORM,NA,NA,Type of form,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3DS,CT3DS,NA,NA,Dose/amount of clin_trial drug 3 taken,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3FQ,CT3FQ,NA,NA,Total frequency of_taking clin trial drug 3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3FU,CT3FU,NA,NA,Total frequency units of_clin trial drug 3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3ON,CT3ON,NA,NA,Took clinical trial drug_3 only once,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3RT,CT3RT,NA,NA,Route of clin trial drug_3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3TM,CT3TM,NA,NA,Times took clin trial_drug 3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3TU,CT3TU,NA,NA,"Clinical trial drug 3, #_of times unit",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3UN,CT3UN,NA,NA,Units of clinical trial_drug 3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CT3YR,CT3YR,NA,NA,"Date started taking cl._trial drug 3, Year",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CTDR1,CTDR1,NA,NA,"Study drug 1, name",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CTDR2,CTDR2,NA,NA,"Study Drug 2, name",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CTDR3,CTDR3,NA,NA,Clinical trial drug 3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_ADX2,ADX2,NA,NA,AIDS diagnosis 2,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CVAEV,CVAEV,NA,NA,Ever been told had_stroke or CVA (REPLACES_STROK),NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CVAY,CVAY,NA,NA,What year was it first_diagnosed?,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_CVIF1,CVIF1,NA,NA,"Condom used, vaginal_insertive, female",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D092E,D092E,NA,NA,Ever taken AZT,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D092N,D092N,NA,NA,Taken AZT last 6 months,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D092Y,D092Y,NA,NA,Year started AZT,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_ADX2B,ADX2B,NA,NA,Told us about other AIDS_2 before,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D094E,D094E,NA,NA,Ever taken ddC,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D094N,D094N,NA,NA,Taken ddC last 6 months,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D094Y,D094Y,NA,NA,Year started ddC,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D147E,D147E,NA,NA,Ever taken ddI,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D147N,D147N,NA,NA,Taken ddI last 6 months,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D147Y,D147Y,NA,NA,Year started ddI,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D159E,D159E,NA,NA,Ever taken d4T,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D159N,D159N,NA,NA,Taken d4T last 6 months,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D159Y,D159Y,NA,NA,Year started d4T,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_ADX2Y,ADX2Y,NA,NA,Year 1st diagnosed AIDS_2,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D191E,D191E,NA,NA,Ever taken Nevirapine,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D191N,D191N,NA,NA,Taken Nevirapine last 6_months,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D191Y,D191Y,NA,NA,Year started Nevirapine,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D194E,D194E,NA,NA,Ever taken Delavirdine,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D194N,D194N,NA,NA,Taken Delavirdine last_6 months,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D194Y,D194Y,NA,NA,Year started Delavirdine,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1ANE,D1ANE,NA,NA,"AIDS Drug 1, stopped,_anemia",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1BLD,D1BLD,NA,NA,"Stopped AIDS drug1,_bleeding",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1DAG,D1DAG,NA,NA,# days ago last took_AIDS drug 1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1DOS,D1DOS,NA,NA,"AIDS Drug 1, dose amount",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1FQU,D1FQU,NA,NA,Total frequency units of_AIDS drug 1 usage,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1FRQ,D1FRQ,NA,NA,Total frequency of using_AIDS drug 1,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1HED,D1HED,NA,NA,"Stopped AIDS drug1,_dizziness/headache",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1INC,D1INC,NA,NA,"AIDS Drug 1, stopped,_inconvenient",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1NAM,D1NAM,NA,NA,"AIDS Drug 1, name",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1OSE,D1OSE,NA,NA,"N-S Drug 1, stopped,_other side effects",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1OTH,D1OTH,NA,NA,"AIDS Drug 1, stopped,_other",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_ADX3,ADX3,NA,NA,AIDS diagnosis 3,NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1TIM,D1TIM,NA,NA,"AIDS Drug 1, # of times_dose taken",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1TMU,D1TMU,NA,NA,"AIDS Drug 1, dose time_unit",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1UNM,D1UNM,NA,NA,"AIDS Drug 1, unit of_measure",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1VOT,D1VOT,NA,NA,"Stopped drug1,nausea/_vomiting",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1WBC,D1WBC,NA,NA,"AIDS Drug 1, stopped,_low WBC",NCT00046280-macs_dd.csv
section4.xlsx,NCT00046280-macs_dd.csv_D1YER,D1YER,NA,NA,"AIDS Drug 1, start date_Year",NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_FINAS,FINAS,NA,NA,Receive financial_assistance from_personal sources,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_JOBHI,JOBHI,NA,NA,Employment change_related to HIV disease,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_TSICK,TSICK,NA,NA,Became too sick to work,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_STKNE,STKNE,NA,NA,HIV status became known_to employer,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_STKNC,STKNC,NA,NA,HIV status became known_to coworkers,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_RETEY,RETEY,NA,NA,Early retirement,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_JOBPE,JOBPE,NA,NA,Changed jobs as a_personal decision,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_DISAB,DISAB,NA,NA,Receiving disability_benefits,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_JOBOT,JOBOT,NA,NA,Changed jobs due to_other reasons,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_DATEM,DATEM,NA,NA,"HERC visit, month",NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_DATEY,DATEY,NA,NA,"HERC visit, year",NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_CASEID,CASEID,NA,NA,ID #,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_PRIVT,PRIVT,NA,NA,Private insurance_coverage,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_MCAID,MCAID,NA,NA,Medicaid insurance_coverage,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_MCARE,MCARE,NA,NA,Medicare insurance_coverage,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_VABEN,VABEN,NA,NA,Veterans'_Administration Coverage,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_OTHER,OTHER,NA,NA,Other insurance coverage,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_APPLY,APPLY,NA,NA,Applied for insurance,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_REFUS,REFUS,NA,NA,Applied but was refused_coverage,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_EMPAY,EMPAY,NA,NA,Employer contributes to_insurance premium,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_PERSO,PERSO,NA,NA,Personal sources_contribute to ins_premium,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_PCOST,PCOST,NA,NA,Amount of personal cost_for premium,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_IDROP,IDROP,NA,NA,Was dropped by health_insurance,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_EROV,EROV,NA,NA,Oupatient visit to_Emergency Room,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_ERNUM,ERNUM,NA,NA,Number of times went to_Emergency Room,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_SMOHO,SMOHO,NA,NA,Oupatient visit to_Hospital Based Clinic,NCT00046280-macs_dd.csv
v013herc.xlsx,NCT00046280-macs_dd.csv_HONUM,HONUM,NA,NA,Number of times went to_Hospital Clinic,NCT00046280-macs_dd.csv
